version,S,T,runtime
multithread_shared,32768,1,0.016047
sequential,32768,1,0.085932
onethreadperblock,32768,1,0.006682
multithread_atomics,32768,1,0.019292
multithread_shared,32768,1,0.014267
sequential,32768,1,0.078249
onethreadperblock,32768,1,0.006679
multithread_atomics,32768,1,0.019313
multithread_shared,32768,1,0.014889
sequential,32768,1,0.0773060000000001
onethreadperblock,32768,1,0.00746
multithread_atomics,32768,1,0.019409
multithread_shared,32768,1,0.016133
sequential,32768,32,0.080367
onethreadperblock,32768,32,0.007716
multithread_atomics,32768,32,0.014451
multithread_shared,32768,32,0.000971
sequential,32768,32,0.080821
onethreadperblock,32768,32,0.008331
multithread_atomics,32768,32,0.014564
multithread_shared,32768,32,0.000983
sequential,32768,32,0.079873
onethreadperblock,32768,32,0.00667600000000002
multithread_atomics,32768,32,0.013437
multithread_shared,32768,32,0.000983
sequential,32768,32,0.080609
onethreadperblock,32768,32,0.006861
multithread_atomics,32768,32,0.013462
multithread_shared,32768,32,0.000974
sequential,32768,32,0.077763
onethreadperblock,32768,32,0.00688
multithread_atomics,32768,32,0.014393
multithread_shared,32768,32,0.001027
sequential,32768,32,0.087572
onethreadperblock,32768,32,0.006669
multithread_atomics,32768,32,0.013248
multithread_shared,32768,32,0.000975000000000059
sequential,32768,32,0.079822
onethreadperblock,32768,32,0.008882
multithread_atomics,32768,32,0.013216
multithread_shared,32768,32,0.001567
sequential,32768,32,0.082407
onethreadperblock,32768,32,0.007873
multithread_atomics,32768,32,0.015355
multithread_shared,32768,32,0.000973
sequential,32768,32,0.079694
onethreadperblock,32768,32,0.007342
multithread_atomics,32768,32,0.012828
multithread_shared,32768,32,0.000974
sequential,32768,32,0.079943
onethreadperblock,32768,32,0.006658
multithread_atomics,32768,32,0.013281
multithread_shared,32768,32,0.000977
sequential,32768,64,0.085273
onethreadperblock,32768,64,0.006693
multithread_atomics,32768,64,0.013881
multithread_shared,32768,64,0.000908
sequential,32768,64,0.080803
onethreadperblock,32768,64,0.006716
multithread_atomics,32768,64,0.015068
multithread_shared,32768,64,0.001075
sequential,32768,64,0.080605
onethreadperblock,32768,64,0.006684
multithread_atomics,32768,64,0.014443
multithread_shared,32768,64,0.000899
sequential,32768,64,0.080362
onethreadperblock,32768,64,0.006861
multithread_atomics,32768,64,0.015291
multithread_shared,32768,64,0.000908
sequential,32768,64,0.083905
onethreadperblock,32768,64,0.008488
multithread_atomics,32768,64,0.013438
multithread_shared,32768,64,0.000897
sequential,32768,64,0.079211
onethreadperblock,32768,64,0.007339
multithread_atomics,32768,64,0.014965
multithread_shared,32768,64,0.000887
sequential,32768,64,0.0772400000000001
onethreadperblock,32768,64,0.007352
multithread_atomics,32768,64,0.015211
multithread_shared,32768,64,0.000897
sequential,32768,64,0.078671
onethreadperblock,32768,64,0.007706
multithread_atomics,32768,64,0.013447
multithread_shared,32768,64,0.000934
sequential,32768,64,0.082356
onethreadperblock,32768,64,0.009247
multithread_atomics,32768,64,0.015469
multithread_shared,32768,64,0.000981
sequential,32768,64,0.07922
onethreadperblock,32768,64,0.007579
multithread_atomics,32768,64,0.017321
multithread_shared,32768,64,0.00098
sequential,32768,128,0.080546
onethreadperblock,32768,128,0.008876
multithread_atomics,32768,128,0.02586
multithread_shared,32768,128,0.001042
sequential,32768,128,0.077147
onethreadperblock,32768,128,0.007062
multithread_atomics,32768,128,0.02568
multithread_shared,32768,128,0.001051
sequential,32768,128,0.084686
onethreadperblock,32768,128,0.006893
multithread_atomics,32768,128,0.023082
multithread_shared,32768,128,0.000981
sequential,32768,128,0.079912
onethreadperblock,32768,128,0.00812
multithread_atomics,32768,128,0.024284
multithread_shared,32768,128,0.000975
sequential,32768,128,0.080714
onethreadperblock,32768,128,0.006683
multithread_atomics,32768,128,0.023649
multithread_shared,32768,128,0.000987
sequential,32768,128,0.07883
onethreadperblock,32768,128,0.007934
multithread_atomics,32768,128,0.025267
multithread_shared,32768,128,0.001002
sequential,32768,128,0.085127
onethreadperblock,32768,128,0.009055
multithread_atomics,32768,128,0.023886
multithread_shared,32768,128,0.000974
sequential,32768,128,0.080696
onethreadperblock,32768,128,0.006886
multithread_atomics,32768,128,0.024652
multithread_shared,32768,128,0.000988
sequential,32768,128,0.078211
onethreadperblock,32768,128,0.00737
multithread_atomics,32768,128,0.023937
multithread_shared,32768,128,0.000977
sequential,32768,128,0.079816
onethreadperblock,32768,128,0.008321
multithread_atomics,32768,128,0.024228
multithread_shared,32768,128,0.000981
sequential,32768,256,0.078199
onethreadperblock,32768,256,0.007377
multithread_atomics,32768,256,0.039996
multithread_shared,32768,256,0.001304
sequential,32768,256,0.082876
onethreadperblock,32768,256,0.006706
multithread_atomics,32768,256,0.038317
multithread_shared,32768,256,0.001316
sequential,32768,256,0.079126
onethreadperblock,32768,256,0.007326
multithread_atomics,32768,256,0.039173
multithread_shared,32768,256,0.001287
sequential,32768,256,0.080467
onethreadperblock,32768,256,0.006697
multithread_atomics,32768,256,0.038807
multithread_shared,32768,256,0.001303
sequential,32768,256,0.079203
onethreadperblock,32768,256,0.007321
multithread_atomics,32768,256,0.038987
multithread_shared,32768,256,0.002021
sequential,32768,256,0.079253
onethreadperblock,32768,256,0.007347
multithread_atomics,32768,256,0.039052
multithread_shared,32768,256,0.001294
sequential,32768,256,0.082055
onethreadperblock,32768,256,0.007051
multithread_atomics,32768,256,0.038432
multithread_shared,32768,256,0.001294
sequential,32768,256,0.079926
onethreadperblock,32768,256,0.008442
multithread_atomics,32768,256,0.039322
multithread_shared,32768,256,0.001301
sequential,32768,256,0.079843
onethreadperblock,32768,256,0.006675
multithread_atomics,32768,256,0.038954
multithread_shared,32768,256,0.001302
sequential,32768,256,0.077186
onethreadperblock,32768,256,0.006661
multithread_atomics,32768,256,0.0401
multithread_shared,32768,256,0.001296
sequential,524288,1,0.083653
onethreadperblock,524288,1,0.007032
multithread_atomics,524288,1,0.020319
multithread_shared,524288,1,0.016759
sequential,524288,1,0.08237
onethreadperblock,524288,1,0.006856
multithread_atomics,524288,1,0.02069
multithread_shared,524288,1,0.016009
sequential,524288,1,0.086225
onethreadperblock,524288,1,0.006854
multithread_atomics,524288,1,0.020154
multithread_shared,524288,1,0.016072
sequential,524288,1,0.085921
onethreadperblock,524288,1,0.008378
multithread_atomics,524288,1,0.020489
multithread_shared,524288,1,0.016528
sequential,524288,1,0.083022
onethreadperblock,524288,1,0.008508
multithread_atomics,524288,1,0.020067
multithread_shared,524288,1,0.015481
sequential,524288,1,0.083387
onethreadperblock,524288,1,0.008163
multithread_atomics,524288,1,0.020154
multithread_shared,524288,1,0.016811
sequential,524288,1,0.095938
onethreadperblock,524288,1,0.006872
multithread_atomics,524288,1,0.021067
multithread_shared,524288,1,0.015707
sequential,524288,1,0.087434
